place_id,link_restaurant,place_name,place_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,lokasi_kota,tipe_makanan,level_price,rating_five,rating_ten,cost_range_min,cost_range_max
ChIJh3waeFvmaC4RTxayGcbu6Z8,https://pergikuliner.com/restaurants/bandung/j-co-donuts-dan-coffee-cihampelas,J.CO Donuts & Coffee Cihampelas,J.CO Donuts & Coffee Cihampelas  Bandung,J.CO Donuts and Coffee,4.4,"Cihampelas Walk, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8939459,107.6051902,Bandung,Kafe,1,3.9,7.8,20000,50000
ChIJH4BqaNPzaS4RebXuTm01NP4,https://pergikuliner.com/restaurants/jakarta/marugame-udon-pasar-minggu,Marugame Udon Pasar Minggu,Marugame Udon Pasar Minggu  Jakarta,"Marugame Udon, Pejaten Village",4.5,"Pejaten Village, Jl. Warung Jati Barat No.39, RT.1/RW.5, Jati Padang, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia",-6.280809,106.8286996,Jakarta,Jepang,2,4.34,8.68,50000,100000
ChIJh4clQ4tXei4RXVR8iHpxcto,https://www.tripadvisor.com/Restaurant_Review-g14782503-d15008537-Reviews-Malioboro_Sky_Lounge_Bar-Yogyakarta_Yogyakarta_Region_Java.html,Malioboro Sky Lounge & Bar,Malioboro Sky Lounge & Bar  Yogyakarta,Malioboro Sky Lounge,4.6,"Cavinton Hotel Area, Jl. Letjen Suprapto No.1, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia",-7.8009643,110.3556228,Yogyakarta,"Asian, American",2,4.0,8.0,50000,100000
ChIJH4JYGyf91y0RfrdV0Jbmj2A,https://pergikuliner.com/restaurants/surabaya/afterwork-caffeine-sambikerep,Afterwork Caffeine Sambikerep,Afterwork Caffeine Sambikerep  Surabaya,afterwork caffeine,4.7,"Jl. Niaga Gapura No.FG-19, Lidah Kulon, Kec. Lakarsantri, Surabaya, Jawa Timur 60213, Indonesia",-7.2915785,112.6545816,Surabaya,Kafe,1,4.53,9.06,20000,50000
ChIJh4P3qmf3aS4RifjPKjlQJ1Q,https://pergikuliner.com/restaurants/jakarta/sinilagi-puri-2,SiniLagi Puri,SiniLagi Puri  Jakarta,Sinilagi - Food and Coffee,4.6,"Ruko Puri Kencana. Jalan Puri Kencana Blok K7/3U, RT.11/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.1907131,106.7477643,Jakarta,Kafe,2,4.12,8.24,50000,100000
ChIJh4wHBFqLcC4RKtCpnuKuymw,https://www.tripadvisor.com/Restaurant_Review-g297712-d14140798-Reviews-Melinjo_Kitchen-Semarang_Central_Java_Java.html,Melinjo Kitchen,Melinjo Kitchen Semarang,Melinjo Dapur,4.1,"Jl. Mayjend Sutoyo No.953, Kampung Kali, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50241, Indonesia",-6.9860338,110.4198661,Semarang,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJH6sduH_zaS4RigM6O7zb0PY,https://www.tripadvisor.com/Restaurant_Review-g297712-d9763777-Reviews-RM_Iwak_Manuk_Pak_No-Semarang_Central_Java_Java.html,RM Iwak Manuk Pak No,RM Iwak Manuk Pak No Semarang,CITRA RASA IWAK MANUK PAK NO Cabang Semarang,5.0,"Ampera Garden Food Festival, Jl. Ampera Raya No.119, RT.4/RW.2, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia",-6.2889247,106.8177337,Semarang,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJh7CU-G3zaS4RxMMO_7pYYqw,https://pergikuliner.com/restaurants/jakarta/alto-restaurant-dan-bar-four-seasons-hotel-gatot-subroto,Alto Restaurant & Bar - Four Seasons Hotel Gatot Subroto,Alto Restaurant & Bar - Four Seasons Hotel Gatot Subroto  Jakarta,Alto Restaurant & Bar,4.6,"Four Seasons Hotel Jakarta, Jl. Gatot Subroto No.Kav 18, Kuningan Bar., Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12710, Indonesia",-6.2323371,106.8197857,Jakarta,Italia,4,4.42,8.84,200000,400000
ChIJh7iQckjzaS4REoiAOQgEqgI,https://pergikuliner.com/restaurants/jakarta/kimukatsu-karet-kuningan,Kimukatsu Karet Kuningan,Kimukatsu Karet Kuningan  Jakarta,Kimukatsu Ciputra World,4.9,"Lotte Shopping Avenue Level 4. 37, Jl. Prof. DR. Satrio No.Kav. 3- 5, Karet Kuningan, Kecamatan Setiabudi, Daerah Khusus Ibukota Jakarta 12940, Indonesia",-6.2236876,106.8234033,Jakarta,Jepang,2,4.4,8.8,50000,100000
ChIJH8I35vZXei4RYaR6YkAelN4,https://www.tripadvisor.com/Restaurant_Review-g2304084-d14068048-Reviews-Soto_Kadipiro_II-Bantul_Yogyakarta_Region_Java.html,Soto Kadipiro II Bantul,Soto Kadipiro II Bantul Yogyakarta,Warung Soto Kadipiro II,4.3,"Jl. Wates No.50, Sonosewu, Ngestiharjo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184, Indonesia",-7.8009651,110.3457406,Yogyakarta,Indonesia,1,4.0,8.0,20000,50000
ChIJH8SDJybnaC4RrjTl-9ez1g4,https://pergikuliner.com/restaurants/bandung/yugen-at-28-pajajaran,Yugen at 28 Pajajaran,Yugen at 28 Pajajaran  Bandung,Yūgen at 28,4.7,"Jl. Moch. Yunus No.28, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia",-6.9091177,107.5994314,Bandung,Kafe,1,4.0,8.0,20000,50000
ChIJh8yGUCH0aS4ROWo5zuy04X4,https://pergikuliner.com/restaurants/jakarta/c-s-steak-and-seafood-restaurant-hotel-grand-hyatt-thamrin,C's Steak and Seafood Restaurant - Hotel Grand Hyatt Thamrin,C's Steak and Seafood Restaurant - Hotel Grand Hyatt Thamrin  Jakarta,C’s Steak and Seafood,4.5,"Grand Hyatt Jakarta, Jl. M.H. Thamrin No.Kav. 28-30, RT.9/RW.5, Gondangdia, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",-6.1929989,106.8222671,Jakarta,Barat,4,4.2,8.4,200000,400000
ChIJh92kLt33aS4RBzIvkBIlrgM,https://pergikuliner.com/restaurants/jakarta/tuxedo-coffee-tomang,Tuxedo Coffee Tomang,Tuxedo Coffee Tomang  Jakarta,TUXEDO Barber & Coffeeshop,4.5,"Jl. Tawakal VI No.12 A, RT.10/RW.9, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia",-6.169376,106.7956065,Jakarta,Kafe,1,4.28,8.56,20000,50000
ChIJH99-Iyb0aS4RBd912MK_SJw,https://pergikuliner.com/restaurants/jakarta/waha-kitchen-kosenda-hotel-tanah-abang,Waha Kitchen - Kosenda Hotel Tanah Abang,Waha Kitchen - Kosenda Hotel Tanah Abang  Jakarta,Waha Kitchen,4.5,"Jl. K.H. Wahid Hasyim No.127, RW.10, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia",-6.1871405,106.8217731,Jakarta,Indonesia,3,4.09,8.18,100000,200000
ChIJh9grvkvxaS4Rtz0ZDpozaN0,https://pergikuliner.com/restaurants/jakarta/peacock-lounge-fairmont-jakarta-senayan,Peacock Lounge - Fairmont Jakarta Senayan,Peacock Lounge - Fairmont Jakarta Senayan  Jakarta,Peacock Lounge At Fairmont Jakarta,4.7,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",-6.2217712,106.7986496,Jakarta,Kafe,4,4.3,8.6,200000,400000
ChIJH9tf19_71y0RXsAGCP7rZFg,https://pergikuliner.com/restaurants/surabaya/restoran-sederhana-sa-tegalsari,Restoran Sederhana SA Tegalsari,Restoran Sederhana SA Tegalsari  Surabaya,Restoran Padang Sederhana Kombes Duryat,4.5,"Jl. Kombes Pol. Moh. Duryat No.19-21, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60262, Indonesia",-7.2690756,112.7394471,Surabaya,Indonesia,1,4.48,8.96,20000,50000
ChIJh9twnez71y0RWT7z_iRGuRM,https://pergikuliner.com/restaurants/surabaya/onni-house-wonokromo,Onni House Wonokromo,Onni House Wonokromo  Surabaya,ONNI House Surabaya,4.5,"Jl. Opak No.56, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60261, Indonesia",-7.285894,112.73299,Surabaya,Kafe,2,4.51,9.02,50000,100000
ChIJh9v_p-T71y0RJU7hBox8gYo,https://pergikuliner.com/restaurants/surabaya/brain-coffee-wonokromo,Brain Coffee Wonokromo,Brain Coffee Wonokromo  Surabaya,Brain Coffee Surabaya,4.8,"Jl. Wonokromo Tangkis No.52, Wonokromo, Kec. Wonokromo, Surabaya, Jawa Timur 60243, Indonesia",-7.3030286,112.7319897,Surabaya,Kafe,1,4.37,8.74,20000,50000
ChIJhactXpvnaC4RDYpMR9oXd6w,https://pergikuliner.com/restaurants/bandung/red-dimsum-dipatiukur-2,Red Dimsum Dipatiukur,Red Dimsum Dipatiukur  Bandung,Red Dimsum,4.3,"depan unpad, Jl. Dipati Ukur, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40112, Indonesia",-6.8962486,107.6161261,Bandung,China,1,3.91,7.82,20000,50000
ChIJHaIxhcWLcC4R2KQsdlRiOQE,https://www.tripadvisor.com/Restaurant_Review-g297712-d15012329-Reviews-De_Cosmics_Cafe_and_Resto-Semarang_Central_Java_Java.html,De Cosmics Cafe and Resto,De Cosmics Cafe and Resto Semarang,De Cosmics Cafe,4.0,"Sekaran, Kec. Gn. Pati, Kota Semarang, Jawa Tengah, Indonesia",-7.0448567,110.391178,Semarang,Barat,2,4.0,8.0,50000,100000
ChIJHbbqLLJeei4RCoQt8GQXVQQ,https://www.tripadvisor.com/Restaurant_Review-g3916131-d9873768-Reviews-Waroeng_SS_Spesial_Sambal-Ngaglik_Sleman_District_Yogyakarta_Region_Java.html,Waroeng SS (Spesial Sambal) Ngaglik,Waroeng SS (Spesial Sambal) Ngaglik Yogyakarta,"Waroeng Spesial Sambal ""SS"" Jakal KM 12",4.2,"Jl. Kaliurang No.KM 12, Besi, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",-7.7067754,110.4114254,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJHbMOv3X71y0R1GZe9cXy-YU,https://pergikuliner.com/restaurants/surabaya/ai-ci-ro-wonokromo,Ai Ci Ro Wonokromo,Ai Ci Ro Wonokromo  Surabaya,Ai Ci Ro,3.6,"Royal Plaza Lantai 3 NK1-03, 18, Jl. Ahmad Yani No.16, Wonokromo, Kec. Wonokromo, Surabaya, Jawa Timur 60231, Indonesia",-7.3089858,112.7345505,Surabaya,Snack,1,4.4,8.8,20000,50000
ChIJhcvBL0jmaC4Rawe8kZXgPrg,https://pergikuliner.com/restaurants/bandung/iga-bakar-si-jangkung-riau,Iga Bakar Si Jangkung Riau,Iga Bakar Si Jangkung Riau  Bandung,Iga Bakar Si Jangkung,4.5,"Yogya Riau Junction Lantai 3, Jalan Riau No. 17 - 21, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9066667,107.6122222,Bandung,Indonesia,1,3.91,7.82,20000,50000
ChIJHdhrVsj71y0RNwXC8yrtS_c,https://pergikuliner.com/restaurants/surabaya/boncafe-gubeng,Boncafe Gubeng,Boncafe Gubeng  Surabaya,BONCAFE RAYA GUBENG,4.7,"Jl. Raya Gubeng No.46, Gubeng, Kec. Gubeng, Surabaya, Jawa Timur 60281, Indonesia",-7.2719668,112.7483488,Surabaya,Barat,3,4.15,8.3,100000,200000
ChIJheOb75uMcC4RW0a7_SLytRo,https://www.tripadvisor.com/Restaurant_Review-g297712-d9565395-Reviews-Gudeg_Koyor_Mbak_Tum-Semarang_Central_Java_Java.html,Gudeg Koyor Mbak Tum,Gudeg Koyor Mbak Tum Semarang,Gudeg Koyor Mbak Tum - Peterongan,4.5,"XCXM+J67, Wonodri, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50242, Indonesia",-7.0009705,110.4330153,Semarang,Indonesia,1,4.0,8.0,20000,50000
ChIJHfSeNgNZei4RT3WiyG3HX_U,https://www.tripadvisor.com/Restaurant_Review-g14782503-d24020729-Reviews-Barley_Barrel_Beer_Garden-Yogyakarta_Yogyakarta_Region_Java.html,Barley & Barrel Beer Garden,Barley & Barrel Beer Garden  Yogyakarta,Barley and Barrel,4.9,"Jl. Urip Sumoharjo No.37, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55522, Indonesia",-7.7827472,110.3819417,Yogyakarta,"International, Wine Bar",4,4.0,8.0,200000,400000
ChIJhQNLgKxZei4RrlM6DOjozbY,https://www.tripadvisor.com/Restaurant_Review-g14782503-d23228332-Reviews-Nasi_Balap_Puyung_Pak_Andy-Yogyakarta_Yogyakarta_Region_Java.html,Nasi Balap Puyung Pak Andy,Nasi Balap Puyung Pak Andy  Yogyakarta,Nasi Balap Puyung Pak Andy,4.4,"Jl. Kaliurang No.18, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7593239,110.381388,Yogyakarta,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJhQXvQ_r91y0R021cNFtXIWs,https://pergikuliner.com/restaurants/surabaya/bittersweet-by-najla-sambikerep,BitterSweet by Najla Sambikerep,BitterSweet by Najla Sambikerep  Surabaya,Bittersweet By Najla G Walk,4.5,"Taman gapura, Indonesia",-7.2894864,112.6553176,Surabaya,Kafe,2,4.3,8.6,50000,100000
ChIJhS9hKIvnaC4Ra2-vEhOXOUA,https://pergikuliner.com/restaurants/bandung/okinawa-sushi-pasir-kaliki,Okinawa Sushi Pasir Kaliki,Okinawa Sushi Pasir Kaliki  Bandung,Okinawa Sushi • 23 Paskal,4.8,"3HMV+MPX, Unnamed Road, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181, Indonesia",-6.9157559,107.5943641,Bandung,Jepang,3,4.08,8.16,100000,200000
ChIJHSpeq1WLcC4RkyEcHEpB7sE,https://www.tripadvisor.com/Restaurant_Review-g297712-d6073784-Reviews-Bakcang_Woody-Semarang_Central_Java_Java.html,Bakcang Woody,Bakcang Woody Semarang,Bakcang Woody,4.4,"Jl. Plampitan No.60, Bangunharjo, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50139, Indonesia",-6.9780215,110.4232962,Semarang,Indonesia,1,4.0,8.0,20000,50000
ChIJhTatXV7xaS4RkzWRr2OA5_w,https://pergikuliner.com/restaurants/jakarta/abuba-steak-senopati-2,Abuba Steak Senopati,Abuba Steak Senopati  Jakarta,Abuba Steak - Senopati,4.4,"Jl. Suryo No.18, RT.10/RW.3, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180, Indonesia",-6.2343118,106.8130337,Jakarta,Barat,3,4.29,8.58,100000,200000
ChIJhUaDqMPxaS4RflXeZQV96-8,https://pergikuliner.com/restaurants/jakarta/uma-kopi-melawai,Uma Kopi Melawai,Uma Kopi Melawai  Jakarta,Uma Kopi,4.7,"Jl. Melawai 6 No.5, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",-6.2443486,106.7988729,Jakarta,Kafe,1,4.16,8.32,20000,50000
ChIJhUBpkTz61y0RIVLyYTMPonI,https://pergikuliner.com/restaurants/surabaya/the-coffee-bean-dan-tea-leaf-mulyorejo,The Coffee Bean & Tea Leaf Mulyorejo,The Coffee Bean & Tea Leaf Mulyorejo  Surabaya,The Coffee Bean & Tea Leaf - Galaxy Mall 1,4.0,"Galaxy Mall 1, Jl. Dharmahusada Indah Timur No.35-37, Mulyorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60115, Indonesia",-7.2748793,112.7820718,Surabaya,Kafe,2,4.15,8.3,50000,100000
ChIJhUVmFZ_xaS4RB3OlI1DmsXs,https://pergikuliner.com/restaurants/jakarta/bengkel-burger-panglima-polim,Bengkel Burger Panglima Polim,Bengkel Burger Panglima Polim  Jakarta,Bengkel Burger & Brew,4.6,"Jl. Panglima Polim IX No.15, RW.6, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",-6.2494932,106.7994021,Jakarta,Barat,3,4.44,8.88,100000,200000
ChIJhVc6Wc30cC4RRilPIvua78Q,https://www.tripadvisor.com/Restaurant_Review-g297712-d14957490-Reviews-Puri_s_Resto-Semarang_Central_Java_Java.html,Puri's Resto,Puri's Resto Semarang,Puri's Resto,4.6,"Jl. Anjasmoro Raya No.mor 66, Karangayu, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",-6.9757827,110.3906664,Semarang,Barat,2,4.0,8.0,50000,100000
ChIJhVFL57H1aS4Rmjec_NaG98Y,https://pergikuliner.com/restaurants/jakarta/orbit-gelato-kelapa-gading,Orbit Gelato Kelapa Gading,Orbit Gelato Kelapa Gading  Jakarta,Orbit Gelato Kelapa Gading,4.6,"Jl. Kelapa Gading Boulevard Raya Blok FW1 No. 5, RT.9/RW.11, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",-6.1644046,106.9031528,Jakarta,Es Krim,1,4.16,8.32,20000,50000
ChIJhVIWW6n71y0RCF4snnFOExg,https://pergikuliner.com/restaurants/surabaya/lawson-mulyorejo,Lawson Mulyorejo,Lawson Mulyorejo Surabaya,Lawson - Mulyosari,3.8,"Jl. Raya Mulyosari No.162, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60113, Indonesia",-7.2701246,112.7968371,Surabaya,Barat,1,4.6,9.2,20000,50000
ChIJhw-_t-xZei4RHOLsN6NHj7g,https://www.tripadvisor.com/Restaurant_Review-g2304080-d8055229-Reviews-Martabak_Kubang-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Martabak Kubang Sleman,Martabak Kubang Sleman Yogyakarta,MARTABAK KUBANG,4.5,"6CG5+FQ7, Jl. Babarsari, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.773792,110.4094361,Yogyakarta,Asian,1,4.0,8.0,20000,50000
ChIJHWdB9u_vaS4RbxNGnDP_n5Q,https://pergikuliner.com/restaurants/jakarta/sehela-kopi-fatmawati,Sehela Kopi Fatmawati,Sehela Kopi Fatmawati  Jakarta,Sehela Kopi,4.8,"Jl. Pd. Labu 1 No.8b, RW.7, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia",-6.3056368,106.7923289,Jakarta,Kafe,2,4.13,8.26,50000,100000
ChIJhWGgFibnaC4Rfj5QSZDSSi8,https://pergikuliner.com/restaurants/bandung/d-lima-satu-d-51-dipatiukur,D Lima Satu (D.51) Dipatiukur,D Lima Satu (D.51) Dipatiukur  Bandung,D Lima Satu,4.7,"Jl. Dipati Ukur No.51, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8918346,107.6173903,Bandung,Kafe,1,4.3,8.6,20000,50000
ChIJhWRutxr1aS4R81H5UnZRTvI,https://pergikuliner.com/restaurants/jakarta/sushi-yay-hayam-wuruk,Sushi Yay! Hayam Wuruk,Sushi Yay! Hayam Wuruk  Jakarta,Sushi Yay!,4.2,"Jl. Kebon Jeruk IX No.24, RW.7, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia",-6.1551966,106.8208672,Jakarta,Jepang,1,4.2,8.4,20000,50000
ChIJHXcqRt71aS4RYv_Ga4w0t7o,https://pergikuliner.com/restaurants/jakarta/kastil-dimsum-thamrin,Kastil Dimsum Thamrin,Kastil Dimsum Thamrin  Jakarta,Kastil Dimsum,4.4,"Sarinah, Jl. M.H. Thamrin No.11, RW.4, Gondangdia, Menteng, Central Jakarta City, Jakarta 10350, Indonesia",-6.1881184,106.8240303,Jakarta,China,2,4.24,8.48,50000,100000
ChIJHxiCreL91y0RKkpp5RzD2eY,https://pergikuliner.com/restaurants/surabaya/pizza-marzano-wiyung,Pizza Marzano Wiyung,Pizza Marzano Wiyung  Surabaya,Pizza Marzano,3.9,"PM6G+978, Pakuwon Mall, Jl. Mayjend. Jonosewojo, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60227, Indonesia",-7.2890961,112.6757186,Surabaya,Italia,3,4.17,8.34,100000,200000
ChIJhXt0dIj71y0R0gUEotRACcI,https://pergikuliner.com/restaurants/surabaya/chao-phraya-tegalsari,Chao Phraya Tegalsari,Chao Phraya Tegalsari  Surabaya,Chao Phraya Thai Fine Cuisine,4.7,"Jl. Trunojoyo No.74, RT.001/RW.19, DR. Soetomo, Kec. Tegalsari, Surabaya, Jawa Timur 60264, Indonesia",-7.2848692,112.7349052,Surabaya,Thailand,2,4.22,8.44,50000,100000
ChIJhxTOqj3zaS4RYmfkCUxB3C8,https://pergikuliner.com/restaurants/jakarta/gong-cha-karet-kuningan,Gong cha Karet Kuningan,Gong cha Karet Kuningan  Jakarta,Gong cha - Lotte Shopping Avenue,4.0,"Lotte Shopping Avenue, Jl. Prof. DR. Satrio No.3-5, RT.18/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",-6.2239394,106.8230919,Jakarta,Bubble Tea,1,4.23,8.46,20000,50000
ChIJHxwOfwxZei4RTpjb6FdN6BQ,https://www.tripadvisor.com/Restaurant_Review-g2304080-d12063976-Reviews-TAN_Lunch_Bar-Sleman_Sleman_District_Yogyakarta_Region_Java.html,TAN Lunch & Bar Sleman,TAN Lunch & Bar Sleman Yogyakarta,TAN Lunch & Bar,4.3,"Jl. Rajawali Raya No.26, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7478326,110.3992279,Yogyakarta,Chinese,2,4.0,8.0,50000,100000
ChIJhZ5fdjpZei4RoXPWIoUe43Y,https://www.tripadvisor.com/Restaurant_Review-g14782503-d23449680-Reviews-Segara_Seafood_Jogja-Yogyakarta_Yogyakarta_Region_Java.html,Segara Seafood Jogja,Segara Seafood Jogja  Yogyakarta,Segara Seafood Jogja,4.8,"Km. 10, No, Kaliurang St, Gentan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581, Indonesia",-7.7183962,110.4047507,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJhz7zpk9Yei4R5JIGiL6fxYY,https://www.tripadvisor.com/Restaurant_Review-g14782503-d16781583-Reviews-Warung_Sate_Klathak_Pak_Jeje_Je2-Yogyakarta_Yogyakarta_Region_Java.html,Warung Sate Klathak Pak Jeje (Je2),Warung Sate Klathak Pak Jeje (Je2)  Yogyakarta,Sate Klathak 'Pak Je2' Asli Jejeran Imogiri,4.2,"Jl. Sinduadi Jl. Blunyah Gede No.40, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.7674561,110.368533,Yogyakarta,"Asian, Grill",1,4.0,8.0,20000,50000
ChIJHZosNjrnaC4Ras_6fhrZxQk,https://pergikuliner.com/restaurants/bandung/tuju-coffee-dan-eatery-riau,Tuju Coffee & Eatery Riau,Tuju Coffee & Eatery Riau  Bandung,Tuju Coffee & Eatery,4.6,"Jl. Ambon No.14, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9074422,107.6186645,Bandung,Kafe,2,3.9,7.8,50000,100000
ChIJHZrQ4qJXei4R8Tjp4r404NM,https://www.tripadvisor.com/Restaurant_Review-g14782503-d15135284-Reviews-Masalla-Yogyakarta_Yogyakarta_Region_Java.html,Masalla,Masalla  Yogyakarta,Masalla,4.0,"Jl. Prawirotaman No.6, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153, Indonesia",-7.8190457,110.3688022,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJi_kWI43paC4RiohmC5lHnm0,https://pergikuliner.com/restaurants/bandung/tami-yakitori-buah-batu,Tami Yakitori Buah Batu,Tami Yakitori Buah Batu  Bandung,Tami Yakitori,4.8,"Jl. Buah Batu No.298a, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40267, Indonesia",-6.9466843,107.6318474,Bandung,Jepang,1,4.25,8.5,20000,50000
ChIJi_PAavLxaS4RjAN9iDzn_oM,https://pergikuliner.com/restaurants/jakarta/chong-qing-hot-pot-pondok-indah,Chong Qing Hot Pot Pondok Indah,Chong Qing Hot Pot Pondok Indah  Jakarta,Chong Qing Hot Pot - PIM 3 (Pondok Indah Mall 3),5.0,"Pondok Indah Mall 3 - 2nd Floor, Jl. Kartika Utama.1, Jl. Kartika Utama No.1, RT.6/RW.16, Pd. Pinang, Kec. Kby. Lama, Daerah Khusus Ibukota Jakarta 12310, Indonesia",-6.2634616,106.7830117,Jakarta,China,4,4.48,8.96,200000,400000
ChIJI_Wmq3FZei4R7SYDsvUHPAM,https://www.tripadvisor.com/Restaurant_Review-g14782503-d18843163-Reviews-Kalluna-Yogyakarta_Yogyakarta_Region_Java.html,Kalluna,Kalluna  Yogyakarta,Kalluna - Instagrammable Restaurant & Meeting Room,4.5,"Jl. Sajiono No.13, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",-7.7856661,110.3736789,Yogyakarta,"International, Asian",1,4.0,8.0,20000,50000
ChIJI-TBfDLmaC4RDY4M4SRqyI8,https://pergikuliner.com/restaurants/bandung/cwie-mie-87-sunda,Cwie Mie 87 Sunda,Cwie Mie 87 Sunda  Bandung,Cwie Mie 87,4.6,"Jl. Sunda No.74, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",-6.9170102,107.618241,Bandung,Indonesia,1,4.27,8.54,20000,50000
ChIJi11Gi2DmaC4RPobc8gc5hjg,https://pergikuliner.com/restaurants/bandung/tiga-wonton-sukajadi,Tiga Wonton Sukajadi,Tiga Wonton Sukajadi  Bandung,Tiga Wonton,3.8,"Paris Van Java, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8903684,107.5964341,Bandung,China,2,4.05,8.1,50000,100000
ChIJI1SI5qiMcC4RvUZK5tEa7YI,https://www.tripadvisor.com/Restaurant_Review-g297712-d5963369-Reviews-Pringgading_Restaurant-Semarang_Central_Java_Java.html,Pringgading Restaurant,Pringgading Restaurant Semarang,Pelangi Resto Pringgading,4.3,"Jl. Pringgading No.55D, Jagalan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50136, Indonesia",-6.9832826,110.4305126,Semarang,Chinese,2,4.0,8.0,50000,100000
